"ano";"COD_DANE_DPTO_D";"DEPARTAMENTO_D";"COD_DANE_MUNIC_D";"MUNICIPIO_D";"quinquenio";"clase";"sexo";"poblacion"
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"35-39";"Cabecera Municipal";"mujeres";126
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"35-39";"Centros Poblados y Rural Disperso";"hombres";72
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"35-39";"Centros Poblados y Rural Disperso";"mujeres";72
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"40-44";"Cabecera Municipal";"hombres";99
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"40-44";"Cabecera Municipal";"mujeres";108
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"40-44";"Centros Poblados y Rural Disperso";"hombres";66
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"40-44";"Centros Poblados y Rural Disperso";"mujeres";64
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"45-49";"Cabecera Municipal";"hombres";86
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"45-49";"Cabecera Municipal";"mujeres";93
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"45-49";"Centros Poblados y Rural Disperso";"hombres";56
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"45-49";"Centros Poblados y Rural Disperso";"mujeres";49
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"5-9";"Cabecera Municipal";"hombres";366
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"5-9";"Cabecera Municipal";"mujeres";323
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"5-9";"Centros Poblados y Rural Disperso";"hombres";233
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"5-9";"Centros Poblados y Rural Disperso";"mujeres";210
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"50-54";"Cabecera Municipal";"hombres";82
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"50-54";"Cabecera Municipal";"mujeres";89
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"50-54";"Centros Poblados y Rural Disperso";"hombres";45
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"50-54";"Centros Poblados y Rural Disperso";"mujeres";34
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"55-59";"Cabecera Municipal";"hombres";73
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"55-59";"Cabecera Municipal";"mujeres";79
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"55-59";"Centros Poblados y Rural Disperso";"hombres";34
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"55-59";"Centros Poblados y Rural Disperso";"mujeres";26
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"60-64";"Cabecera Municipal";"hombres";64
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"60-64";"Cabecera Municipal";"mujeres";62
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"60-64";"Centros Poblados y Rural Disperso";"hombres";22
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"60-64";"Centros Poblados y Rural Disperso";"mujeres";25
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"65-69";"Cabecera Municipal";"hombres";56
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"65-69";"Cabecera Municipal";"mujeres";38
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"65-69";"Centros Poblados y Rural Disperso";"hombres";20
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"65-69";"Centros Poblados y Rural Disperso";"mujeres";22
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"70-74";"Cabecera Municipal";"hombres";34
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"70-74";"Cabecera Municipal";"mujeres";25
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"70-74";"Centros Poblados y Rural Disperso";"hombres";20
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"70-74";"Centros Poblados y Rural Disperso";"mujeres";17
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"75-79";"Cabecera Municipal";"hombres";20
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"75-79";"Cabecera Municipal";"mujeres";17
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"75-79";"Centros Poblados y Rural Disperso";"hombres";17
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"75-79";"Centros Poblados y Rural Disperso";"mujeres";14
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"80+";"Cabecera Municipal";"hombres";37
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"80+";"Cabecera Municipal";"mujeres";39
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"80+";"Centros Poblados y Rural Disperso";"hombres";37
1985;"08";"ATLÁNTICO";"08141";"CANDELARIA";"80+";"Centros Poblados y Rural Disperso";"mujeres";41
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"0-4";"Cabecera Municipal";"hombres";836
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"0-4";"Cabecera Municipal";"mujeres";779
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"0-4";"Centros Poblados y Rural Disperso";"hombres";65
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"0-4";"Centros Poblados y Rural Disperso";"mujeres";72
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"10-14";"Cabecera Municipal";"hombres";658
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"10-14";"Cabecera Municipal";"mujeres";593
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"10-14";"Centros Poblados y Rural Disperso";"hombres";41
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"10-14";"Centros Poblados y Rural Disperso";"mujeres";34
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"15-19";"Cabecera Municipal";"hombres";665
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"15-19";"Cabecera Municipal";"mujeres";613
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"15-19";"Centros Poblados y Rural Disperso";"hombres";36
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"15-19";"Centros Poblados y Rural Disperso";"mujeres";32
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"20-24";"Cabecera Municipal";"hombres";659
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"20-24";"Cabecera Municipal";"mujeres";628
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"20-24";"Centros Poblados y Rural Disperso";"hombres";35
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"20-24";"Centros Poblados y Rural Disperso";"mujeres";38
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"25-29";"Cabecera Municipal";"hombres";557
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"25-29";"Cabecera Municipal";"mujeres";533
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"25-29";"Centros Poblados y Rural Disperso";"hombres";34
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"25-29";"Centros Poblados y Rural Disperso";"mujeres";40
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"30-34";"Cabecera Municipal";"hombres";445
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"30-34";"Cabecera Municipal";"mujeres";445
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"30-34";"Centros Poblados y Rural Disperso";"hombres";30
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"30-34";"Centros Poblados y Rural Disperso";"mujeres";37
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"35-39";"Cabecera Municipal";"hombres";368
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"35-39";"Cabecera Municipal";"mujeres";374
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"35-39";"Centros Poblados y Rural Disperso";"hombres";30
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"35-39";"Centros Poblados y Rural Disperso";"mujeres";26
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"40-44";"Cabecera Municipal";"hombres";286
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"40-44";"Cabecera Municipal";"mujeres";307
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"40-44";"Centros Poblados y Rural Disperso";"hombres";28
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"40-44";"Centros Poblados y Rural Disperso";"mujeres";17
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"45-49";"Cabecera Municipal";"hombres";222
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"45-49";"Cabecera Municipal";"mujeres";240
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"45-49";"Centros Poblados y Rural Disperso";"hombres";23
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"45-49";"Centros Poblados y Rural Disperso";"mujeres";11
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"5-9";"Cabecera Municipal";"hombres";760
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"5-9";"Cabecera Municipal";"mujeres";695
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"5-9";"Centros Poblados y Rural Disperso";"hombres";52
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"5-9";"Centros Poblados y Rural Disperso";"mujeres";54
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"50-54";"Cabecera Municipal";"hombres";199
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"50-54";"Cabecera Municipal";"mujeres";204
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"50-54";"Centros Poblados y Rural Disperso";"hombres";18
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"50-54";"Centros Poblados y Rural Disperso";"mujeres";10
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"55-59";"Cabecera Municipal";"hombres";165
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"55-59";"Cabecera Municipal";"mujeres";166
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"55-59";"Centros Poblados y Rural Disperso";"hombres";15
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"55-59";"Centros Poblados y Rural Disperso";"mujeres";9
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"60-64";"Cabecera Municipal";"hombres";123
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"60-64";"Cabecera Municipal";"mujeres";131
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"60-64";"Centros Poblados y Rural Disperso";"hombres";11
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"60-64";"Centros Poblados y Rural Disperso";"mujeres";5
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"65-69";"Cabecera Municipal";"hombres";88
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"65-69";"Cabecera Municipal";"mujeres";104
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"65-69";"Centros Poblados y Rural Disperso";"hombres";10
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"65-69";"Centros Poblados y Rural Disperso";"mujeres";5
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"70-74";"Cabecera Municipal";"hombres";62
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"70-74";"Cabecera Municipal";"mujeres";77
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"70-74";"Centros Poblados y Rural Disperso";"hombres";9
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"70-74";"Centros Poblados y Rural Disperso";"mujeres";5
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"75-79";"Cabecera Municipal";"hombres";39
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"75-79";"Cabecera Municipal";"mujeres";48
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"75-79";"Centros Poblados y Rural Disperso";"hombres";5
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"75-79";"Centros Poblados y Rural Disperso";"mujeres";4
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"80+";"Cabecera Municipal";"hombres";64
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"80+";"Cabecera Municipal";"mujeres";99
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"80+";"Centros Poblados y Rural Disperso";"hombres";8
1985;"08";"ATLÁNTICO";"08296";"GALAPA";"80+";"Centros Poblados y Rural Disperso";"mujeres";0
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"0-4";"Cabecera Municipal";"hombres";313
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"0-4";"Cabecera Municipal";"mujeres";285
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"0-4";"Centros Poblados y Rural Disperso";"hombres";333
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"0-4";"Centros Poblados y Rural Disperso";"mujeres";315
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"10-14";"Cabecera Municipal";"hombres";272
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"10-14";"Cabecera Municipal";"mujeres";226
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"10-14";"Centros Poblados y Rural Disperso";"hombres";248
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"10-14";"Centros Poblados y Rural Disperso";"mujeres";195
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"15-19";"Cabecera Municipal";"hombres";282
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"15-19";"Cabecera Municipal";"mujeres";224
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"15-19";"Centros Poblados y Rural Disperso";"hombres";249
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"15-19";"Centros Poblados y Rural Disperso";"mujeres";204
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"20-24";"Cabecera Municipal";"hombres";271
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"20-24";"Cabecera Municipal";"mujeres";218
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"20-24";"Centros Poblados y Rural Disperso";"hombres";250
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"20-24";"Centros Poblados y Rural Disperso";"mujeres";214
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"25-29";"Cabecera Municipal";"hombres";217
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"25-29";"Cabecera Municipal";"mujeres";190
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"25-29";"Centros Poblados y Rural Disperso";"hombres";217
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"25-29";"Centros Poblados y Rural Disperso";"mujeres";189
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"30-34";"Cabecera Municipal";"hombres";161
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"30-34";"Cabecera Municipal";"mujeres";170
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"30-34";"Centros Poblados y Rural Disperso";"hombres";165
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"30-34";"Centros Poblados y Rural Disperso";"mujeres";149
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"35-39";"Cabecera Municipal";"hombres";127
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"35-39";"Cabecera Municipal";"mujeres";146
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"35-39";"Centros Poblados y Rural Disperso";"hombres";126
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"35-39";"Centros Poblados y Rural Disperso";"mujeres";113
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"40-44";"Cabecera Municipal";"hombres";106
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"40-44";"Cabecera Municipal";"mujeres";111
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"40-44";"Centros Poblados y Rural Disperso";"hombres";111
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"40-44";"Centros Poblados y Rural Disperso";"mujeres";93
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"45-49";"Cabecera Municipal";"hombres";87
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"45-49";"Cabecera Municipal";"mujeres";92
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"45-49";"Centros Poblados y Rural Disperso";"hombres";108
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"45-49";"Centros Poblados y Rural Disperso";"mujeres";82
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"5-9";"Cabecera Municipal";"hombres";293
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"5-9";"Cabecera Municipal";"mujeres";265
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"5-9";"Centros Poblados y Rural Disperso";"hombres";291
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"5-9";"Centros Poblados y Rural Disperso";"mujeres";256
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"50-54";"Cabecera Municipal";"hombres";79
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"50-54";"Cabecera Municipal";"mujeres";82
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"50-54";"Centros Poblados y Rural Disperso";"hombres";92
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"50-54";"Centros Poblados y Rural Disperso";"mujeres";65
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"55-59";"Cabecera Municipal";"hombres";69
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"55-59";"Cabecera Municipal";"mujeres";69
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"55-59";"Centros Poblados y Rural Disperso";"hombres";70
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"55-59";"Centros Poblados y Rural Disperso";"mujeres";45
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"60-64";"Cabecera Municipal";"hombres";59
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"60-64";"Cabecera Municipal";"mujeres";57
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"60-64";"Centros Poblados y Rural Disperso";"hombres";47
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"60-64";"Centros Poblados y Rural Disperso";"mujeres";30
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"65-69";"Cabecera Municipal";"hombres";43
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"65-69";"Cabecera Municipal";"mujeres";44
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"65-69";"Centros Poblados y Rural Disperso";"hombres";35
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"65-69";"Centros Poblados y Rural Disperso";"mujeres";25
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"70-74";"Cabecera Municipal";"hombres";28
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"70-74";"Cabecera Municipal";"mujeres";30
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"70-74";"Centros Poblados y Rural Disperso";"hombres";27
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"70-74";"Centros Poblados y Rural Disperso";"mujeres";21
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"75-79";"Cabecera Municipal";"hombres";17
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"75-79";"Cabecera Municipal";"mujeres";20
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"75-79";"Centros Poblados y Rural Disperso";"hombres";23
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"75-79";"Centros Poblados y Rural Disperso";"mujeres";16
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"80+";"Cabecera Municipal";"hombres";32
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"80+";"Cabecera Municipal";"mujeres";38
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"80+";"Centros Poblados y Rural Disperso";"hombres";51
1985;"08";"ATLÁNTICO";"08372";"JUAN DE ACOSTA";"80+";"Centros Poblados y Rural Disperso";"mujeres";51
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"0-4";"Cabecera Municipal";"hombres";506
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"0-4";"Cabecera Municipal";"mujeres";467
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"0-4";"Centros Poblados y Rural Disperso";"hombres";719
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"0-4";"Centros Poblados y Rural Disperso";"mujeres";692
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"10-14";"Cabecera Municipal";"hombres";458
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"10-14";"Cabecera Municipal";"mujeres";378
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"10-14";"Centros Poblados y Rural Disperso";"hombres";590
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"10-14";"Centros Poblados y Rural Disperso";"mujeres";534
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"15-19";"Cabecera Municipal";"hombres";426
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"15-19";"Cabecera Municipal";"mujeres";351
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"15-19";"Centros Poblados y Rural Disperso";"hombres";572
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"15-19";"Centros Poblados y Rural Disperso";"mujeres";517
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"20-24";"Cabecera Municipal";"hombres";363
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"20-24";"Cabecera Municipal";"mujeres";317
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"20-24";"Centros Poblados y Rural Disperso";"hombres";540
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"20-24";"Centros Poblados y Rural Disperso";"mujeres";489
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"25-29";"Cabecera Municipal";"hombres";261
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"25-29";"Cabecera Municipal";"mujeres";245
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"25-29";"Centros Poblados y Rural Disperso";"hombres";450
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"25-29";"Centros Poblados y Rural Disperso";"mujeres";398
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"30-34";"Cabecera Municipal";"hombres";187
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"30-34";"Cabecera Municipal";"mujeres";200
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"30-34";"Centros Poblados y Rural Disperso";"hombres";337
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"30-34";"Centros Poblados y Rural Disperso";"mujeres";321
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"35-39";"Cabecera Municipal";"hombres";166
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"35-39";"Cabecera Municipal";"mujeres";180
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"35-39";"Centros Poblados y Rural Disperso";"hombres";268
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"35-39";"Centros Poblados y Rural Disperso";"mujeres";268
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"40-44";"Cabecera Municipal";"hombres";151
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"40-44";"Cabecera Municipal";"mujeres";162
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"40-44";"Centros Poblados y Rural Disperso";"hombres";237
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"40-44";"Centros Poblados y Rural Disperso";"mujeres";223
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"45-49";"Cabecera Municipal";"hombres";132
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"45-49";"Cabecera Municipal";"mujeres";135
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"45-49";"Centros Poblados y Rural Disperso";"hombres";217
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"45-49";"Centros Poblados y Rural Disperso";"mujeres";187
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"5-9";"Cabecera Municipal";"hombres";505
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"5-9";"Cabecera Municipal";"mujeres";455
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"5-9";"Centros Poblados y Rural Disperso";"hombres";654
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"5-9";"Centros Poblados y Rural Disperso";"mujeres";613
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"50-54";"Cabecera Municipal";"hombres";121
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"50-54";"Cabecera Municipal";"mujeres";116
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"50-54";"Centros Poblados y Rural Disperso";"hombres";180
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"50-54";"Centros Poblados y Rural Disperso";"mujeres";158
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"55-59";"Cabecera Municipal";"hombres";99
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"55-59";"Cabecera Municipal";"mujeres";91
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"55-59";"Centros Poblados y Rural Disperso";"hombres";141
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"55-59";"Centros Poblados y Rural Disperso";"mujeres";134
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"60-64";"Cabecera Municipal";"hombres";76
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"60-64";"Cabecera Municipal";"mujeres";69
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"60-64";"Centros Poblados y Rural Disperso";"hombres";104
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"60-64";"Centros Poblados y Rural Disperso";"mujeres";93
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"65-69";"Cabecera Municipal";"hombres";60
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"65-69";"Cabecera Municipal";"mujeres";60
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"65-69";"Centros Poblados y Rural Disperso";"hombres";87
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"65-69";"Centros Poblados y Rural Disperso";"mujeres";67
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"70-74";"Cabecera Municipal";"hombres";41
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"70-74";"Cabecera Municipal";"mujeres";42
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"70-74";"Centros Poblados y Rural Disperso";"hombres";66
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"70-74";"Centros Poblados y Rural Disperso";"mujeres";48
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"75-79";"Cabecera Municipal";"hombres";26
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"75-79";"Cabecera Municipal";"mujeres";26
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"75-79";"Centros Poblados y Rural Disperso";"hombres";46
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"75-79";"Centros Poblados y Rural Disperso";"mujeres";36
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"80+";"Cabecera Municipal";"hombres";39
1985;"08";"ATLÁNTICO";"08421";"LURUACO";"80+";"Cabecera Municipal";"mujeres";51
